drug_id,smiles,hsa_id
D00161,O.S=c1nc[nH]c2nc[nH]c12,hsa3614
D07809,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,hsa1066
D00939,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.O.O.O.[Na+],hsa2224
D00939,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.O.O.O.[Na+],hsa523
D00939,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.O.O.O.[Na+],hsa5802
D00939,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.O.O.O.[Na+],hsa5791
D00939,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.O.O.O.[Na+],hsa5775
D02276,CCCCCCCCC=CCCCCCCCC(=O)O.NCCO,hsa2161
D06600,O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)Cc3ccccc3C(F)(F)F)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,hsa5321
D00900,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,hsa1066
D00900,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,hsa4758
D00900,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,hsa4759
D00900,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,hsa10825
D00900,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,hsa129807
D05451,CCCCc1c([O-])n(-c2ccccc2)n(-c2ccccc2)c1=O.OCC(O)CO.[Na+],hsa5742
D05451,CCCCc1c([O-])n(-c2ccccc2)n(-c2ccccc2)c1=O.OCC(O)CO.[Na+],hsa5743
D02110,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],hsa5742
D02110,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],hsa5743
D02110,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],hsa8644
D02110,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],hsa2739
D02110,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],hsa145482
D02110,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],hsa5320
D11051,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,hsa2977
D11051,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,hsa2982
D11051,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,hsa2983
D00734,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,hsa1646
D07499,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,hsa1636
D06407,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,hsa1956
D06407,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,hsa5979
D06407,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,hsa7010
D06407,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,hsa5753
D06407,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,hsa3791
D04413,Br.O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,hsa2058
D03805,O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12,hsa231
D11070,CC#CC(=O)N1CCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.Cl,hsa695
D10384,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(CO)=NNC(=O)CCCCCN1C(=O)C=CC1=O)CC3OC1CC(N)C(O)C(C)O1.Cl,hsa7155
D10384,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(CO)=NNC(=O)CCCCCN1C(=O)C=CC1=O)CC3OC1CC(N)C(O)C(C)O1.Cl,hsa7153
D02494,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,hsa5243
D00125,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,hsa7153
D00125,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,hsa7155
D08535,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,hsa1595
D09621,CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCOC)nc2c(=O)[nH]1,hsa8654
DB01378,[Mg+2],hsa476
D05522,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,hsa7155
D05522,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,hsa7153
D10202,Cc1ccc(NC(=O)c2ccc(CN3CCC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,hsa4067
D10202,Cc1ccc(NC(=O)c2ccc(CN3CCC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,hsa25
D10318,COCC(NC(=O)c1cnc(C)s1)C(=O)NC(COC)C(=O)NC(Cc1ccccc1)C(=O)C1(C)CO1,hsa5693
D00369,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,hsa189
D00917,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,hsa4353
D00236,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,hsa1723
D08871,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OCc2ccccc2)C(C)O1.Cl,hsa7155
D08871,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OCc2ccccc2)C(C)O1.Cl,hsa7153
D11611,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,hsa2260
D11611,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,hsa2263
D11611,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,hsa2261
DB01401,C[N+](C)(C)CCO.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Mg+2],hsa5743
DB01401,C[N+](C)(C)CCO.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Mg+2],hsa5742
D01811,NC(=O)c1ccccc1O,hsa5742
D01811,NC(=O)c1ccccc1O,hsa5743
DB14498,CC(=O)[O-].[K+],hsa476
D00105,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,hsa6715
D00105,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,hsa3294
D00105,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,hsa6716
D08566,CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O,hsa1636
D00020,NC(Cc1c[nH]c2ccccc12)C(=O)O,hsa7453
D00020,NC(Cc1c[nH]c2ccccc12)C(=O)O,hsa10352
D03786,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,hsa1588
D00211,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,hsa1595
DB01632,O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,hsa353
DB01632,O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,hsa3251
DB01632,O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,hsa54963
D03657,CCn1c(=O)c2c(nc(NC3CCCC3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,hsa8654
D11641,CC(=O)c1nn(CC(=O)N2CC(F)CC2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12,hsa1675
D01896,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,hsa5139
D01896,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,hsa5140
D00317,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,hsa28
D00317,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,hsa30
D11662,Cc1cc(C)c(CNC(=O)c2cc(Cl)c3c(c2C)OC(C)(C2CCC(N(C)C)CC2)O3)c(=O)[nH]1.Cc1ccc(S(=O)(=O)O)cc1,hsa2146
D11662,Cc1cc(C)c(CNC(=O)c2cc(Cl)c3c(c2C)OC(C)(C2CCC(N(C)C)CC2)O3)c(=O)[nH]1.Cc1ccc(S(=O)(=O)O)cc1,hsa2145
D01076,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,hsa3376
D01076,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,hsa55699
D08859,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,hsa6868
D08859,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,hsa4322
D02351,NCc1ccc(S(N)(=O)=O)cc1,hsa765
D11588,CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5cncc(-c6cccc(F)c6)c5[nH]4)c3c2)c1,hsa1196
D11588,CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5cncc(-c6cccc(F)c6)c5[nH]4)c3c2)c1,hsa1859
D10079,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,hsa142
D10079,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,hsa10038
D10079,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,hsa10039
D10898,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C.O=C(O)C=CC(=O)O,hsa1956
D10898,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C.O=C(O)C=CC(=O)O,hsa2064
D10898,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C.O=C(O)C=CC(=O)O,hsa2066
D10738,CN(C)C(C(=O)Nc1ccc2c(=O)[nH]ccc2c1)c1ccsc1.Cl,hsa6093
D10738,CN(C)C(C(=O)Nc1ccc2c(=O)[nH]ccc2c1)c1ccsc1.Cl,hsa9475
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa377677
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa759
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa765
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa766
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa771
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa11238
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa23632
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa768
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa761
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa763
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa767
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa760
D03845,CC(C)CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa762
D02176,C[N+](C)(C)CC(O)CC(=O)[O-],hsa1066
D02176,C[N+](C)(C)CC(O)CC(=O)[O-],hsa4353
D02176,C[N+](C)(C)CC(O)CC(=O)[O-],hsa7498
D02176,C[N+](C)(C)CC(O)CC(=O)[O-],hsa1376
D02176,C[N+](C)(C)CC(O)CC(=O)[O-],hsa54677
D02176,C[N+](C)(C)CC(O)CC(=O)[O-],hsa1374
D02176,C[N+](C)(C)CC(O)CC(=O)[O-],hsa1384
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa377677
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa759
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa765
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa766
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa771
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa11238
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa23632
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa768
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa761
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa763
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa767
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa760
D00653,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,hsa762
D09568,COc1ccc2cc(C(C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,hsa5742
D09568,COc1ccc2cc(C(C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,hsa5743
D00332,NCC1(CC(=O)O)CCCCC1,hsa18
D00332,NCC1(CC(=O)O)CCCCC1,hsa2673
D00332,NCC1(CC(=O)O)CCCCC1,hsa2806
D00332,NCC1(CC(=O)O)CCCCC1,hsa29968
D00332,NCC1(CC(=O)O)CCCCC1,hsa4942
D00332,NCC1(CC(=O)O)CCCCC1,hsa51
D00332,NCC1(CC(=O)O)CCCCC1,hsa51166
D00332,NCC1(CC(=O)O)CCCCC1,hsa586
D00332,NCC1(CC(=O)O)CCCCC1,hsa587
D00332,NCC1(CC(=O)O)CCCCC1,hsa64850
D00332,NCC1(CC(=O)O)CCCCC1,hsa64902
D00332,NCC1(CC(=O)O)CCCCC1,hsa6898
D00332,NCC1(CC(=O)O)CCCCC1,hsa84706
D00332,NCC1(CC(=O)O)CCCCC1,hsa9945
D00023,NC(N)=O,hsa383
D00023,NC(N)=O,hsa760
D00187,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,hsa1594
DB09121,OCC1OC(S[Au])C(O)C(O)C1O,hsa107
DB09121,OCC1OC(S[Au])C(O)C(O)C1O,hsa108
DB09121,OCC1OC(S[Au])C(O)C(O)C1O,hsa111
D05259,COc1ccc2[n-]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1.[Mg+2],hsa495
D05259,COc1ccc2[n-]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1.[Mg+2],hsa496
D10017,COc1ccc2cc(C(C)C(=O)OCCS(C)(=O)=O)ccc2c1,hsa5742
D10017,COc1ccc2cc(C(C)C(=O)OCCS(C)(=O)=O)ccc2c1,hsa5743
DB01600,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,hsa5743
DB01600,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,hsa5742
D04292,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,hsa43
D04292,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,hsa590
D03826,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=S(=O)(O)O,hsa43
D09327,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CC[Si](C)(C)C,hsa7150
D10993,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)C=Cc2cccnc2)cc1,hsa3065
D10993,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)C=Cc2cccnc2)cc1,hsa3066
D10993,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)C=Cc2cccnc2)cc1,hsa8841
D10993,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)C=Cc2cccnc2)cc1,hsa83933
D03241,CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,hsa1312
D00409,Cc1ncc([N+](=O)[O-])n1CCO,hsa1595
D10024,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,hsa5604
D10024,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,hsa5605
D05785,CCCCCCCCCCCCCCCC(O)C(N)CO.Cl,hsa5289
D05785,CCCCCCCCCCCCCCCC(O)C(N)CO.Cl,hsa5580
D05785,CCCCCCCCCCCCCCCC(O)C(N)CO.Cl,hsa5581
D05785,CCCCCCCCCCCCCCCC(O)C(N)CO.Cl,hsa5579
D05722,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C.Cl,hsa495
D05722,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C.Cl,hsa496
D06109,Nc1nc(=S)c2[nH]cnc2[nH]1,hsa3251
D03034,O=C(O)CCCCCCCC(=O)O,hsa7299
D03034,O=C(O)CCCCCCCC(=O)O,hsa6716
D03034,O=C(O)CCCCCCCC(=O)O,hsa6718
D01667,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1.Cl,hsa1636
D00505,NNCCc1ccccc1.O=S(=O)(O)O,hsa4129
D00505,NNCCc1ccccc1.O=S(=O)(O)O,hsa4128
D00505,NNCCc1ccccc1.O=S(=O)(O)O,hsa2875
D00505,NNCCc1ccccc1.O=S(=O)(O)O,hsa18
D00505,NNCCc1ccccc1.O=S(=O)(O)O,hsa84706
D00505,NNCCc1ccccc1.O=S(=O)(O)O,hsa8639
D11590,O=C(c1cccnc1-c1ccncc1)N1CCC(O)(Cc2ccccc2)CC1,hsa10858
D11426,CC12CCCN1Cc1n[nH]c(=O)c3cc(F)cc4[nH]c2c1c43,hsa10038
D11426,CC12CCCN1Cc1n[nH]c(=O)c3cc(F)cc4[nH]c2c1c43,hsa142
D11426,CC12CCCN1Cc1n[nH]c(=O)c3cc(F)cc4[nH]c2c1c43,hsa10039
D06285,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,hsa5159
D06285,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,hsa3815
D06285,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,hsa2321
D06285,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,hsa2324
D06285,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,hsa3791
D08860,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,hsa4846
D08860,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,hsa5142
D08860,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,hsa5144
D08860,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,hsa5141
D08860,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,hsa5143
D05744,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,hsa5142
D05744,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,hsa5144
D05744,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,hsa5141
D05744,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,hsa5143
D00568,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,hsa5743
D00568,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,hsa5742
D05456,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,hsa54600
D05512,CN1C(C(=O)Nc2ccccn2)=C(OC(=O)C=Cc2ccccc2)c2ccccc2S1(=O)=O,hsa5742
D05512,CN1C(C(=O)Nc2ccccn2)=C(OC(=O)C=Cc2ccccc2)c2ccccc2S1(=O)=O,hsa5743
D00620,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O.Cl,hsa1636
D01672,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1.CS(=O)(=O)O,hsa3818
D01672,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1.CS(=O)(=O)O,hsa3817
D01672,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1.CS(=O)(=O)O,hsa3816
DB03619,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,hsa2950
DB03619,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,hsa79631
D02315,CCCCCCCCC=CCCCCCCCC(=O)O,hsa2638
D00533,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,hsa1557
D10308,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,hsa2185
D10308,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,hsa3716
D10308,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,hsa3717
D10308,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,hsa3718
D11044,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1.CS(=O)(=O)O,hsa3418
D00049,O=C(O)c1cccnc1,hsa23475
D00049,O=C(O)c1cccnc1,hsa4837
D09625,O=C(C1CC(N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,hsa1803
D02166,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,hsa7155
D02166,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,hsa7153
D11422,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,hsa695
D11458,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,hsa5347
D10130,CC(C)CC(NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,hsa5693
D11061,N#Cc1ccc(C2CCc3cncn32)c(F)c1,hsa1585
D11322,CC(C)Oc1ccc(-c2nn(C(C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,hsa5293
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa759
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa760
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa762
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa761
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa377677
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa765
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa766
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa771
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa11238
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa23632
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa768
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa763
D07871,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,hsa767
D09868,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,hsa983
D09868,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,hsa1019
D09868,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,hsa1021
D09868,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,hsa1022
D09868,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,hsa1017
D01392,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,hsa3614
D01392,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,hsa3615
D10131,CC(C)CC(NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)C(CC(=O)O)(CC(=O)O)O1,hsa5693
D00359,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,hsa3156
D00359,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,hsa3066
D05989,CC(C)C(N)C(=O)N1CCCC1B(O)O,hsa54878
