drug_id,hsa_id
D00252,hsa55800
D00252,hsa6324
D00252,hsa6330
D00252,hsa6332
D00252,hsa6337
D00252,hsa6338
D00252,hsa6339
D00252,hsa6340
D00252,hsa9311
DB01245,hsa1137
DB01245,hsa1141
DB01245,hsa1135
D07468,hsa6323
D07468,hsa6326
D07468,hsa6328
D07468,hsa6329
D07468,hsa6331
D07468,hsa6334
D07468,hsa6335
D07468,hsa6336
D07468,hsa11280
D05486,hsa2554
D05486,hsa2555
D05486,hsa2556
D05486,hsa2557
D05486,hsa2558
D05486,hsa2559
D05486,hsa2560
D05486,hsa2562
D05486,hsa2561
D05486,hsa8001
D05348,hsa3359
D05348,hsa285242
D05348,hsa200909
D05348,hsa170572
D05348,hsa9177
D02910,hsa9254
D02910,hsa8912
D02910,hsa3757
D02910,hsa6323
D02910,hsa6326
D02910,hsa6328
D02910,hsa6329
D02910,hsa6331
D02910,hsa6334
D02910,hsa6335
D02910,hsa6336
D02910,hsa11280
D02910,hsa3752
D02910,hsa3784
D02910,hsa3760
D02910,hsa3762
D02910,hsa3764
D02910,hsa3767
D02910,hsa3768
DB01373,hsa775
D02341,hsa3785
D02341,hsa3786
DB12141,hsa3359
DB12141,hsa285242
DB12141,hsa9177
DB12141,hsa200909
DB12141,hsa170572
D07444,hsa6531
D07444,hsa6530
D08626,hsa6532
D00255,hsa3757
D00255,hsa3761
D00255,hsa3759
DB01577,hsa6532
DB01577,hsa6531
DB01577,hsa6530
D02907,hsa6323
D02907,hsa6326
D02907,hsa6328
D02907,hsa6329
D02907,hsa6331
D02907,hsa6334
D02907,hsa6335
D02907,hsa6336
D02907,hsa11280
D02617,hsa2554
D02617,hsa2555
D02617,hsa2556
D02617,hsa2557
D02617,hsa2558
D02617,hsa2559
D02617,hsa2560
D02617,hsa2562
D02617,hsa2561
D02617,hsa2563
D02617,hsa2564
D02617,hsa2565
D02617,hsa2566
D02617,hsa2567
D02617,hsa2568
D02617,hsa55879
D00375,hsa6331
D00375,hsa6323
D00375,hsa6326
D00375,hsa6328
D00375,hsa6329
D00375,hsa6334
D00375,hsa6335
D00375,hsa6336
D00375,hsa11280
D02360,hsa6532
D02360,hsa6531
D08257,hsa6532
D08257,hsa3757
D08257,hsa6531
D08257,hsa6530
D02252,hsa2554
D02252,hsa2555
D02252,hsa2556
D02252,hsa2557
D02252,hsa2558
D02252,hsa2559
D02252,hsa2560
D02252,hsa2562
D02252,hsa2561
D02252,hsa2563
D02252,hsa2564
D02252,hsa2565
D02252,hsa2566
D02252,hsa2567
D02252,hsa2568
D02252,hsa55879
D01104,hsa775
D01104,hsa776
D01104,hsa778
D01104,hsa779
D05685,hsa3359
D05685,hsa285242
D05685,hsa200909
D05685,hsa170572
D05685,hsa9177
D00774,hsa2902
D00774,hsa2903
D00774,hsa2904
D00774,hsa2905
D00774,hsa2906
D00774,hsa116443
D00774,hsa116444
D00774,hsa6530
D00774,hsa6336
D00283,hsa3359
D00283,hsa285242
D00283,hsa200909
D00283,hsa170572
D00283,hsa9177
D00386,hsa6338
D00386,hsa6337
D00386,hsa6339
D00386,hsa6340
D02566,hsa6530
D00656,hsa3778
D00739,hsa6323
D00739,hsa6326
D00739,hsa6328
D00739,hsa6329
D00739,hsa6331
D00739,hsa6334
D00739,hsa6335
D00739,hsa6336
D00739,hsa11280
D00739,hsa8645
D00524,hsa1135
D00524,hsa1136
D00524,hsa1137
D00524,hsa1141
D00524,hsa1145
D00524,hsa55584
D00524,hsa57053
D00524,hsa8973
D00648,hsa786
D00648,hsa781
D00648,hsa775
D00648,hsa782
D00648,hsa3757
D00648,hsa3767
D00648,hsa3775
D00648,hsa9424
D00648,hsa81033
D00648,hsa90134
D00561,hsa3757
D07299,hsa6328
D07299,hsa6336
D07299,hsa6335
D07306,hsa2902
D07306,hsa2903
D07306,hsa2904
D07306,hsa2905
D07306,hsa2906
D02088,hsa6323
D02088,hsa6326
D02088,hsa6328
D02088,hsa6329
D02088,hsa6331
D02088,hsa6334
D02088,hsa6335
D02088,hsa6336
D02088,hsa11280
D05346,hsa2554
D05346,hsa2555
D05346,hsa2556
D05346,hsa2557
D05346,hsa2558
D05346,hsa2559
D05346,hsa2560
D05346,hsa2562
D05346,hsa2561
D05346,hsa2563
D05346,hsa2564
D05346,hsa2565
D05346,hsa2566
D05346,hsa2567
D05346,hsa2568
D05346,hsa55879
D00351,hsa3757
D00351,hsa3744
D00351,hsa3783
D01828,hsa6833
D01854,hsa3767
D01854,hsa6833
D09917,hsa2902
D09917,hsa2903
D09917,hsa2904
D09917,hsa2905
D09917,hsa2906
D07873,hsa3777
D07873,hsa51305
D02485,hsa3757
D00274,hsa3757
D00274,hsa3359
D00658,hsa3778
D10693,hsa1139
D07058,hsa2902
D07058,hsa2906
D07058,hsa2904
D07058,hsa2905
D07058,hsa116444
D07058,hsa116443
D07058,hsa2903
D07058,hsa2554
D07058,hsa2555
D07058,hsa2556
D07058,hsa2557
D07058,hsa2558
D07058,hsa2559
D07058,hsa2560
D07058,hsa2561
D07058,hsa2562
D07058,hsa2563
D07058,hsa2564
D07058,hsa2565
D07058,hsa2566
D07058,hsa2567
D07058,hsa2568
D07058,hsa55879
D11155,hsa6323
D11155,hsa6326
D11155,hsa6328
D11155,hsa6329
D11155,hsa6331
D11155,hsa6334
D11155,hsa6335
D11155,hsa6336
D11155,hsa11280
DB00234,hsa6530
D07690,hsa1139
D05442,hsa775
D05442,hsa776
D05442,hsa778
D05442,hsa779
D05442,hsa3757
D01164,hsa3359
D01164,hsa6531
D01164,hsa116443
D01164,hsa2906
D01164,hsa116444
D01164,hsa6532
D01164,hsa2905
D01164,hsa2904
D01164,hsa2903
D01164,hsa2902
DB00645,hsa6336
D00187,hsa786
D00187,hsa781
D00187,hsa9254
D00187,hsa55799
D00187,hsa775
D00187,hsa776
D00187,hsa778
D00187,hsa779
D00187,hsa782
D00187,hsa783
D00187,hsa784
D00187,hsa785
D00187,hsa774
D00187,hsa773
D00187,hsa8913
D00187,hsa8912
D00187,hsa8911
D00187,hsa777
D00187,hsa27092
D00187,hsa10369
D00187,hsa27091
D00187,hsa59283
D00187,hsa10368
D00187,hsa59285
D00187,hsa59284
D00187,hsa93589
D10109,hsa2890
D10109,hsa2891
D10109,hsa2892
D10109,hsa2893
D10109,hsa2897
D10109,hsa2898
D10109,hsa2899
D10109,hsa2900
D10109,hsa2901
D06358,hsa3359
D06358,hsa285242
D06358,hsa200909
D06358,hsa170572
D06358,hsa9177
D01932,hsa6326
D08559,hsa3757
D08181,hsa6336
D08181,hsa6323
D08181,hsa6326
D08181,hsa6328
D08181,hsa6329
D08181,hsa6331
D08181,hsa6334
D08181,hsa6335
D08181,hsa11280
D05024,hsa775
D05024,hsa776
D05024,hsa778
D05024,hsa8913
D05024,hsa8912
D05024,hsa8911
D05024,hsa779
D05024,hsa773
D05024,hsa777
D00047,hsa2904
D00047,hsa8001
D00047,hsa2741
D00047,hsa2742
D00047,hsa2554
D00047,hsa2555
D00047,hsa2556
D00047,hsa2557
D00047,hsa2558
D00047,hsa2559
D00047,hsa2560
D00047,hsa2561
D00047,hsa2562
D00047,hsa2563
D00047,hsa2564
D00047,hsa2565
D00047,hsa2566
D00047,hsa2567
D00047,hsa2568
D00047,hsa55879
D00960,hsa1141
D09368,hsa1137
D09368,hsa1141
D10107,hsa2890
D10107,hsa2891
D10107,hsa2892
D10107,hsa2893
D10107,hsa2897
D10107,hsa2898
D10107,hsa2899
D10107,hsa2900
D10107,hsa2901
D02173,hsa1134
D02173,hsa1135
D02173,hsa1136
D02173,hsa1137
D02173,hsa1138
D02173,hsa1139
D02173,hsa55584
D02173,hsa57053
D02173,hsa8973
D02173,hsa1140
D02173,hsa1141
D02173,hsa1143
D02173,hsa1144
D02173,hsa1146
D02173,hsa1145
D02173,hsa1142
D04127,hsa3736
D04127,hsa3751
D04127,hsa3752
D04127,hsa3741
D04127,hsa3737
D04127,hsa3738
D04127,hsa3739
D04127,hsa3742
D04127,hsa3743
D04127,hsa3744
D04127,hsa3745
D04127,hsa9312
D04127,hsa3746
D04127,hsa3747
D04127,hsa3748
D04127,hsa3750
D04127,hsa3749
DB03128,hsa1139
D07962,hsa3757
D07962,hsa6331
D07962,hsa6329
D07962,hsa6323
D07962,hsa6326
D07962,hsa6328
D07962,hsa6334
D07962,hsa6335
D07962,hsa6336
D07962,hsa11280
D07962,hsa6262
D00775,hsa6331
D00775,hsa2890
D00775,hsa2891
D00775,hsa2892
D00775,hsa2893
D00775,hsa2897
D00775,hsa2898
D00775,hsa2899
D00775,hsa2900
D00775,hsa2901
D00775,hsa2902
D00775,hsa2903
D00775,hsa2904
D00775,hsa2905
D00775,hsa2906
D00775,hsa116443
D00775,hsa2895
D00775,hsa51802
D00775,hsa55515
D00775,hsa55800
D00775,hsa6324
D00775,hsa6328
D00775,hsa6329
D00775,hsa6330
D00775,hsa6332
D00775,hsa6336
D00775,hsa6337
D00775,hsa6338
D00775,hsa6339
D00775,hsa6340
D00775,hsa9311
D04131,hsa2890
D04131,hsa2891
D04131,hsa2892
D04131,hsa2893
D07762,hsa6326
D01744,hsa2554
D01744,hsa2555
D01744,hsa2556
D01744,hsa2557
D01744,hsa2558
D01744,hsa2559
D01744,hsa2560
D01744,hsa2562
D01744,hsa2561
D01744,hsa2563
D01744,hsa2564
D01744,hsa2565
D01744,hsa2566
D01744,hsa2567
D01744,hsa2568
D01744,hsa55879
D01287,hsa6323
D01287,hsa6326
D01287,hsa6328
D01287,hsa6329
D01287,hsa6331
D01287,hsa6334
D01287,hsa6335
D01287,hsa6336
D01287,hsa11280
D01287,hsa8645
D00492,hsa1135
D00492,hsa1136
D00492,hsa1137
D00492,hsa1138
D00492,hsa8973
D00492,hsa1139
D00492,hsa55584
D00492,hsa57053
D00492,hsa1141
D00492,hsa1142
D00492,hsa1143
D02771,hsa2554
D02771,hsa2555
D02771,hsa2556
D02771,hsa2557
D02771,hsa2558
D02771,hsa2559
D02771,hsa2560
D02771,hsa2562
D02771,hsa2561
D02771,hsa2563
D02771,hsa2564
D02771,hsa2565
D02771,hsa2566
D02771,hsa2567
D02771,hsa2568
D02771,hsa55879
D02771,hsa2570
D02771,hsa2569
D02771,hsa200959
D03547,hsa3750
D03547,hsa3751
D03547,hsa3752
D03547,hsa3756
D03547,hsa3757
D03547,hsa343450
D09382,hsa1137
D09382,hsa1141
D00367,hsa6532
D00367,hsa6531
D00367,hsa6530
D08346,hsa6323
D02362,hsa6532
D02362,hsa6530
D02362,hsa285242
D02362,hsa3359
D02362,hsa200909
D02362,hsa9177
D02362,hsa170572
D05343,hsa3359
D05343,hsa285242
D05343,hsa200909
D05343,hsa170572
D05343,hsa9177
D00811,hsa6532
D00811,hsa6530
D00457,hsa2554
D00457,hsa2555
D00457,hsa2556
D00457,hsa2557
D00457,hsa2558
D00457,hsa2559
D00457,hsa2560
D00457,hsa2561
D00457,hsa2562
D00457,hsa2563
D00457,hsa2564
D00457,hsa2565
D00457,hsa2566
D00457,hsa2567
D00457,hsa2568
D00457,hsa55879
D00457,hsa2569
D00457,hsa2570
D00457,hsa200959
D07175,hsa3359
D07175,hsa285242
D07175,hsa200909
D07175,hsa170572
D07175,hsa9177
D02762,hsa6323
D02762,hsa6326
D02762,hsa6328
D02762,hsa6329
D02762,hsa6331
D02762,hsa6334
D02762,hsa6335
D02762,hsa6336
D02762,hsa11280
D02163,hsa3782
D08670,hsa6532
D08670,hsa6531
D08670,hsa6530
D00007,hsa2897
D00007,hsa2902
D00007,hsa2906
D00007,hsa2904
D00007,hsa2905
D00007,hsa116444
D00007,hsa2890
D00007,hsa116443
D00007,hsa2903
D00007,hsa2898
D00007,hsa2900
D00007,hsa2901
D00007,hsa2891
D00007,hsa2893
D00007,hsa2892
D00007,hsa2899
D00007,hsa2895
D00007,hsa2894
DB01218,hsa3757
D00336,hsa3767
D00336,hsa6833
D00336,hsa1080
D00336,hsa3762
D00336,hsa3764
D00336,hsa10060
D00336,hsa3758
D00336,hsa54795
D00456,hsa3359
D00456,hsa285242
D00456,hsa200909
D00456,hsa170572
D00456,hsa9177
D08060,hsa3757
D08060,hsa3775
D08060,hsa9424
D08060,hsa81033
D08060,hsa775
D08060,hsa786
D08060,hsa781
D08060,hsa3767
D08060,hsa782
D08060,hsa90134
D00499,hsa1139
D00499,hsa2902
D00499,hsa2906
D00499,hsa2904
D00499,hsa2905
D00499,hsa116444
D00499,hsa116443
D00499,hsa2903
D00499,hsa2898
D00499,hsa2891
D00499,hsa1137
D00499,hsa2554
D00499,hsa2555
D00499,hsa2556
D00499,hsa2557
D00499,hsa2558
D00499,hsa2559
D00499,hsa2560
D00499,hsa2561
D00499,hsa2562
D00499,hsa2563
D00499,hsa2564
D00499,hsa2565
D00499,hsa2566
D00499,hsa2567
D00499,hsa2568
D00499,hsa55879
D00499,hsa1135
D00499,hsa1136
D00499,hsa1141
D00499,hsa1145
D00499,hsa2569
D00499,hsa55584
D00499,hsa57053
D00499,hsa8973
D00549,hsa2554
D00549,hsa2555
D00549,hsa2556
D00549,hsa2557
D00549,hsa2558
D00549,hsa2559
D00549,hsa2560
D00549,hsa2561
D00549,hsa2562
D00549,hsa2563
D00549,hsa2564
D00549,hsa2565
D00549,hsa2566
D00549,hsa2567
D00549,hsa2568
D00549,hsa55879
D00549,hsa6329
D00549,hsa6326
D00549,hsa2569
D00549,hsa2570
D00549,hsa2741
D00549,hsa2742
D00549,hsa2743
D00574,hsa1141
D03630,hsa6326
DB09195,hsa6532
D01604,hsa775
D01604,hsa776
D01604,hsa778
D01604,hsa779
D00528,hsa6261
D00528,hsa3708
D00528,hsa3709
D00528,hsa3710
D00528,hsa22953
D00528,hsa5023
D00528,hsa5024
D00528,hsa5025
D00528,hsa5026
D00528,hsa5027
D00528,hsa6262
D00528,hsa6263
D00528,hsa9127
D02045,hsa775
D02045,hsa776
D02045,hsa778
D02045,hsa779
D01150,hsa2554
D01150,hsa2555
D01150,hsa2556
D01150,hsa2557
D01150,hsa2558
D01150,hsa2559
D01150,hsa2560
D01150,hsa2561
D01150,hsa2562
D01150,hsa2563
D01150,hsa2564
D01150,hsa2565
D01150,hsa2566
D01150,hsa2567
D01150,hsa2568
D01150,hsa55879
D00536,hsa2904
D00536,hsa116443
D00536,hsa2903
D00536,hsa2902
D00536,hsa2905
D00536,hsa2906
D00536,hsa116444
D00536,hsa2741
D00536,hsa2742
D00536,hsa2743
D01408,hsa2554
D01408,hsa2555
D01408,hsa2556
D01408,hsa2557
D01408,hsa2558
D01408,hsa2559
D01408,hsa2560
D01408,hsa2562
D01408,hsa2561
D01408,hsa2563
D01408,hsa2564
D01408,hsa2565
D01408,hsa2566
D01408,hsa2567
D01408,hsa2568
D01408,hsa55879
D01408,hsa2570
D01408,hsa2569
D01408,hsa200959
D00437,hsa781
D00437,hsa775
D00437,hsa776
D00437,hsa779
D00437,hsa783
D00437,hsa8912
D00437,hsa3736
D00437,hsa778
D00437,hsa10369
D00437,hsa27092
D00437,hsa3708
D00437,hsa3710
D00437,hsa5310
D00437,hsa55503
D00437,hsa55799
D00437,hsa59284
D00437,hsa6261
D00437,hsa6262
D00437,hsa6263
D00437,hsa773
D00437,hsa774
D00437,hsa777
D00437,hsa782
D00437,hsa784
D00437,hsa785
D00437,hsa786
D00437,hsa8911
D00437,hsa8913
D00437,hsa8989
D00437,hsa9254
D00437,hsa93589
